place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,place_map,combination
69,Taman Nasional Bukit Duabelas,"Taman Nasional Bukit Duabelas adalah taman nasional yang terletak di provinsi Jambi, Indonesia. Taman ini dikenal dengan keindahan hutan hujan tropisnya dan keberadaan suku Anak Dalam yang masih hidup secara tradisional. Pengunjung dapat melakukan trekking, berinteraksi dengan suku Anak Dalam, dan menikmati keindahan alam yang masih asli di sini.","Cagar Alam,Taman Nasional",Jambi,10.0,4.0,"3PM7+8CQ, Batu Sawar, Kec. Maro Sebo Ulu, Kabupaten Batang Hari, Jambi 36654",https://i.ibb.co/gZKFBxkF/Taman-Nasional-Bukit-Duabelas-place-img.jpg,https://i.ibb.co/4h4BtBB/Taman-Nasional-Bukit-Duabelas-gallery-photo-img1.jpg,https://i.ibb.co/LhDVRFXT/Taman-Nasional-Bukit-Duabelas-gallery-photo-img2.jpg,https://i.ibb.co/m5KVK6XK/Taman-Nasional-Bukit-Duabelas-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Bukit+Duabelas,taman nasional bukit duabelas taman nasional terletak provinsi jambi indonesia taman dikenal keindahan hutan hujan tropisnya keberadaan suku anak hidup secara tradisional pengunjung melakukan trekking berinteraksi suku anak menikmati keindahan alam asli sini cagar alam taman nasional jambi
70,Taman Nasional Bukit Tigapuluh,"Taman nasional ini dikenal karena kekayaan biodiversitasnya, termasuk populasi harimau Sumatera, gajah Sumatera, orangutan, dan berbagai spesies tumbuhan langka.","Cagar Alam,Taman Nasional",Jambi,15.0,4.1,"Rantau Langsat, Batang Gangsal, Indragiri Hulu Regency, Riau 29355",https://i.ibb.co/nqZfP642/Taman-Nasional-Bukit-Tigapuluh-place-img.jpg,https://i.ibb.co/p6CJ3DJg/Taman-Nasional-Bukit-Tigapuluh-gallery-photo-img1.jpg,https://i.ibb.co/zh6HMNyX/Taman-Nasional-Bukit-Tigapuluh-gallery-photo-img2.jpg,https://i.ibb.co/j9fY0CkJ/Taman-Nasional-Bukit-Tigapuluh-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Bukit+Tigapuluh,taman nasional dikenal kekayaan biodiversitasnya termasuk populasi harimau sumatera gajah sumatera orangutan berbagai spesies tumbuhan langka cagar alam taman nasional jambi
71,Taman Nasional Meru Betiri,Taman nasional yang memiliki keanekaragaman hayati yang kaya dan ekosistem yang unik. Taman ini terkenal karena menjadi tempat berkembang biaknya penyu hijau (Chelonia mydas) dan penyu sisik (Eretmochelys imbricata).,"Budaya,Cagar Alam,Taman Nasional",Jember,8.0,4.6,"Jl. Sriwijaya No.53, Area Hutan, Andongrejo, Kecamatan Sumbersari, Kabupaten Jember, Jawa Timur 68173",https://i.ibb.co/wFGdv53h/Taman-Nasional-Meru-Betiri-place-img.jpg,https://i.ibb.co/XqLtjnL/Taman-Nasional-Meru-Betiri-gallery-photo-img1.jpg,https://i.ibb.co/q2WSXPx/Taman-Nasional-Meru-Betiri-gallery-photo-img2.jpg,https://i.ibb.co/zh3H1Mkw/Taman-Nasional-Meru-Betiri-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Meru+Betiri,taman nasional memiliki keanekaragaman hayati kaya ekosistem unik taman terkenal menjadi tempat berkembang biaknya penyu hijau chelonia mydas penyu sisik eretmochelys imbricata budaya cagar alam taman nasional jember
72,Taman Nasional Karimunjawa,"Taman Nasional Karimunjawa adalah sebuah taman nasional yang terletak di Kepulauan Karimunjawa, Jawa Tengah, Indonesia. Taman nasional ini terkenal karena keindahan alam bawah lautnya, pantai-pantai berpasir putih, dan keanekaragaman hayati yang melimpah.","Bahari,Taman Hiburan,Taman Nasional",Jepara,8.0,4.7,"Karimunjawa, Kabupaten Jepara, Jawa Tengah",https://i.ibb.co/bRsKy4pX/Taman-Nasional-Karimunjawa-place-img.jpg,https://i.ibb.co/WNp5mkmS/Taman-Nasional-Karimunjawa-gallery-photo-img1.jpg,https://i.ibb.co/XrxQ1JXK/Taman-Nasional-Karimunjawa-gallery-photo-img2.jpg,https://i.ibb.co/yBpR7qD2/Taman-Nasional-Karimunjawa-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Karimunjawa,taman nasional karimunjawa taman nasional terletak kepulauan karimunjawa jawa tengah indonesia taman nasional terkenal keindahan alam bawah lautnya pantai pantai berpasir putih keanekaragaman hayati melimpah bahari taman hiburan taman nasional jepara
73,Taman Nasional Betung Kerihun,"Taman Nasional Betung Kerihun merupakan salah satu taman nasional terbesar di Indonesia. Taman ini terkenal karena keindahan alamnya yang meliputi hutan hujan tropis, sungai, dan pegunungan. Taman ini juga menjadi habitat bagi berbagai spesies flora dan fauna langka.","Cagar Alam,Taman Nasional",Kapuas Hulu,10.0,4.4,"Jl. Piere Tendean, Sibau Hulu, Kec. Putussibau Utara, Kabupaten Kapuas Hulu, Kalimantan Barat 78716",https://i.ibb.co/Xfbw0Mt8/Taman-Nasional-Betung-Kerihun-place-img.jpg,https://i.ibb.co/8DNr3Ks4/Taman-Nasional-Betung-Kerihun-gallery-photo-img1.jpg,https://i.ibb.co/Lhkrd2gM/Taman-Nasional-Betung-Kerihun-gallery-photo-img2.jpg,https://i.ibb.co/0jWjxX3g/Taman-Nasional-Betung-Kerihun-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Betung+Kerihun,taman nasional betung kerihun merupakan salah satu taman nasional terbesar indonesia taman terkenal keindahan alamnya meliputi hutan hujan tropis sungai pegunungan taman menjadi habitat bagi berbagai spesies flora fauna langka cagar alam taman nasional kapuas hulu
74,Taman Nasional Tanjung Puting,"Taman Nasional Tanjung Puting terkenal karena menjadi habitat bagi populasi terbesar orangutan liar di dunia. Taman ini meliputi area hutan rawa gambut, sungai, dan hutan hujan tropis. Selain orangutan, taman ini juga merupakan rumah bagi berbagai spesies flora dan fauna yang langka.","Bahari,Cagar Alam,Taman Hiburan,Taman Nasional",Kotawaringin,5.0,4.7,"Teluk Pulai, Kumai, Kotawaringin, Kalimantan Tengah, Indonesia, 74181.",https://i.ibb.co/SXBhFjf6/Taman-Nasional-Tanjung-Puting-place-img.jpg,https://i.ibb.co/TMDbL9Yg/Taman-Nasional-Tanjung-Puting-gallery-photo-img1.jpg,https://i.ibb.co/mCfq79Lq/Taman-Nasional-Tanjung-Puting-gallery-photo-img2.jpg,https://i.ibb.co/27C3p20f/Taman-Nasional-Tanjung-Puting-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Tanjung+Puting,taman nasional tanjung puting terkenal menjadi habitat bagi populasi terbesar orangutan liar dunia taman meliputi area hutan rawa gambut sungai hutan hujan tropis selain orangutan taman merupakan rumah bagi berbagai spesies flora fauna langka bahari cagar alam taman hiburan taman nasional kotawaringin
75,Taman Wisata Alam Kubu Raya,"Taman Wisata Alam Kubu Raya terletak di Kalimantan Barat dan memiliki luas sekitar 2.278 hektar. Tempat wisata ini memiliki keindahan alam yang menakjubkan seperti air terjun, danau, danau buatan, serta berbagai macam flora dan fauna.","Budaya,Cagar Alam",Kubu Raya,5.0,4.6,"Jl. Trans Kalimantan, Desa Sungai Nibung, Kec. Kubu Raya, Kabupaten Kubu Raya, Kalimantan Barat, Indonesia",https://i.ibb.co/xtFCsfdd/Taman-Wisata-Alam-Kubu-Raya-place-img.png,https://i.ibb.co/B5tC55YM/Taman-Wisata-Alam-Kubu-Raya-gallery-photo-img1.jpg,,,https://www.google.com/maps/search/Taman+Wisata+Alam+Kubu+Raya,taman wisata alam kubu raya terletak kalimantan barat memiliki luas sekitar 2 278 hektar tempat wisata memiliki keindahan alam menakjubkan seperti air terjun danau danau buatan berbagai macam flora fauna budaya cagar alam kubu raya
76,Desa Wisata Nglinggo,"Desa Wisata Nglinggo terletak di Kabupaten Kulon Progo, Yogyakarta, Indonesia. Desa ini terkenal dengan keindahan alamnya yang asri, terutama sawah, hutan, dan sungai. Di Desa Wisata Nglinggo, pengunjung dapat melakukan berbagai aktivitas seperti hiking, camping, atau hanya sekadar menikmati keindahan alam yang menakjubkan.",Desa Wisata,Kulon Progo,5.0,4.4,"Nglinggo Barat, Pagerharjo, Samigaluh, Kulon Progo Regency, Special Region of Yogyakarta 55673",https://i.ibb.co/Rk8T4SvM/Desa-Wisata-Nglinggo-place-img.jpg,https://i.ibb.co/mYFFN8n/Desa-Wisata-Nglinggo-gallery-photo-img1.jpg,https://i.ibb.co/FbTbS2G4/Desa-Wisata-Nglinggo-gallery-photo-img2.jpg,https://i.ibb.co/fz7Zv557/Desa-Wisata-Nglinggo-gallery-photo-img3.jpg,https://www.google.com/maps/search/Desa+Wisata+Nglinggo,desa wisata nglinggo terletak kabupaten kulon progo yogyakarta indonesia desa terkenal keindahan alamnya asri terutama sawah hutan sungai desa wisata nglinggo pengunjung melakukan berbagai aktivitas seperti hiking camping sekadar menikmati keindahan alam menakjubkan desa wisata kulon progo
77,Hutan Mangrove Kulon Progo,Di sini ada kawasan wisata Hutan Mangrove Kulon Progo yang menyajikan keindahan alamnya. hutan Mangrove ini memberikan pesona tersendiri selain pantai Glagah yang sudah menjadi primadona di Kulon Progo ini. Letak lokasi hutan mangrove Kulon Progo ini sejatinya sudah masuk ke kawasan Pasir Mendit Kecamatan Temon Kulon Progo.,Cagar Alam,Kulon Progo,5.0,4.7,"Dusun Pasir Mendit, Desa Jangkaran, Kecamatan Temon, Kabupaten Kulon Progo",https://i.ibb.co/n8nYFGKm/Hutan-Mangrove-Kulon-Progo-place-img.jpg,https://i.ibb.co/hJcC5BDn/Hutan-Mangrove-Kulon-Progo-gallery-photo-img1.jpg,https://i.ibb.co/fdHXVLyd/Hutan-Mangrove-Kulon-Progo-gallery-photo-img2.png,,https://www.google.com/maps/search/Hutan+Mangrove+Kulon+Progo,sini kawasan wisata hutan mangrove kulon progo menyajikan keindahan alamnya hutan mangrove memberikan pesona tersendiri selain pantai glagah menjadi primadona kulon progo letak lokasi hutan mangrove kulon progo sejatinya masuk kawasan pasir mendit kecamatan temon kulon progo cagar alam kulon progo
78,Taman Hutan Raya Bukit Soeharto,"Taman Hutan Raya Bukit Soeharto terletak di Kabupaten Kutai Kartanegara, Kalimantan Timur, Indonesia. Taman hutan raya ini terkenal dengan keindahan alamnya yang asri, terutama keanekaragaman flora dan fauna, dan sungai yang indah. Di Taman Hutan Raya Bukit Soeharto, pengunjung dapat melakukan berbagai aktivitas seperti hiking, camping, atau sekadar menikmati keindahan alam yang menakjubkan. ","Cagar Alam,Taman Nasional",Kalimantan Timur,3.0,4.4,"Batuah, Loa Janan, Kabupaten Kutai Kartanegara, Kalimantan Timur, Indonesia 75271",https://i.ibb.co/Qq2gQhV/Taman-Hutan-Raya-Bukit-Soeharto-place-img.jpg,https://i.ibb.co/KprMJBNB/Taman-Hutan-Raya-Bukit-Soeharto-gallery-photo-img1.jpg,https://i.ibb.co/N2xqPLFQ/Taman-Hutan-Raya-Bukit-Soeharto-gallery-photo-img2.jpg,https://i.ibb.co/ycFNKV5M/Taman-Hutan-Raya-Bukit-Soeharto-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Hutan+Raya+Bukit+Soeharto,taman hutan raya bukit soeharto terletak kabupaten kutai kartanegara kalimantan timur indonesia taman hutan raya terkenal keindahan alamnya asri terutama keanekaragaman flora fauna sungai indah taman hutan raya bukit soeharto pengunjung melakukan berbagai aktivitas seperti hiking camping sekadar menikmati keindahan alam menakjubkan cagar alam taman nasional kalimantan timur
79,Taman Nasional Bukit Barisan Selatan,"Taman Nasional Bukit Barisan Selatan merupakan salah satu kawasan konservasi yang penting di Indonesia. Taman ini terletak di pegunungan Bukit Barisan dan memiliki keanekaragaman hayati yang tinggi, termasuk spesies langka seperti harimau Sumatera dan badak Sumatera. Taman Nasional ini juga memiliki pemandangan alam yang indah, termasuk pegunungan, hutan hujan tropis, sungai, dan air terjun.","Taman Nasional,Cagar Alam",Lampung,15.0,4.4,"Tanggamus, Lampung, Indonesia",https://i.ibb.co/TxXqm61K/Taman-Nasional-Bukit-Barisan-Selatan-place-img.jpg,https://i.ibb.co/27wxf8kB/Taman-Nasional-Bukit-Barisan-Selatan-gallery-photo.jpg,https://i.ibb.co/tjk18Qf/Taman-Nasional-Bukit-Barisan-Selatan-gallery-photo.jpg,,https://www.google.com/maps/search/Taman+Nasional+Bukit+Barisan+Selatan,taman nasional bukit barisan selatan merupakan salah satu kawasan konservasi penting indonesia taman terletak pegunungan bukit barisan memiliki keanekaragaman hayati tinggi termasuk spesies langka seperti harimau sumatera badak sumatera taman nasional memiliki pemandangan alam indah termasuk pegunungan hutan hujan tropis sungai air terjun taman nasional cagar alam lampung
80,Taman Nasional Way Kambas,"Taman ini merupakan salah satu kawasan konservasi yang penting di Indonesia dan dikenal karena menjadi tempat perlindungan bagi gajah Sumatera yang terancam punah. Taman Nasional Way Kambas juga memiliki keanekaragaman hayati yang kaya, termasuk flora dan fauna yang langka dan dilindungi.","Taman Nasional,Cagar Alam",Lampung,7.0,4.3,"Jl. Taman Nasional Way Kambas, Labuhan Ratu, Lampung Timur, Lampung, Indonesia, 34194",https://i.ibb.co/KpqgJHk8/Taman-Nasional-Way-Kambas-place-img.jpg,https://i.ibb.co/jvrxB6mS/Taman-Nasional-Way-Kambas-gallery-photo-img1.jpg,https://i.ibb.co/YB37h3kj/Taman-Nasional-Way-Kambas-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Taman+Nasional+Way+Kambas,taman merupakan salah satu kawasan konservasi penting indonesia dikenal menjadi tempat perlindungan bagi gajah sumatera terancam punah taman nasional way kambas memiliki keanekaragaman hayati kaya termasuk flora fauna langka dilindungi taman nasional cagar alam lampung
81,Desa Wisata Lembah Harau,"Desa Wisata Lembah Harau terletak di Kabupaten Limapuluh Kota, Sumatra Barat, Indonesia. Desa wisata ini terkenal dengan keindahan alamnya yang asri, terutama air terjun dan tebing karstnya yang menjulang tinggi. Di Desa Wisata Lembah Harau, pengunjung dapat melakukan berbagai aktivitas seperti hiking, camping, atau hanya sekadar menikmati pemandangan yang menakjubkan.",Desa Wisata,Sumatera Barat,10.0,4.5,"Jl. Lembah Harau, Nagari Harau, Kecamatan Harau, Kabupaten Lima Puluh Kota, Sumatera Barat, Indonesia",https://i.ibb.co/QLV82Km/Desa-Wisata-Lembah-Harau-place-img.jpg,https://i.ibb.co/rRyBPmjZ/Desa-Wisata-Lembah-Harau-gallery-photo-img1.jpg,https://i.ibb.co/FkVn1z6w/Desa-Wisata-Lembah-Harau-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Desa+Wisata+Lembah+Harau,desa wisata lembah harau terletak kabupaten limapuluh kota sumatra barat indonesia desa wisata terkenal keindahan alamnya asri terutama air terjun tebing karstnya menjulang tinggi desa wisata lembah harau pengunjung melakukan berbagai aktivitas seperti hiking camping sekadar menikmati pemandangan menakjubkan desa wisata sumatera barat
82,Taman Nasional Gunung Rinjani,"Taman ini meliputi area luas yang mencakup Gunung Rinjani, gunung berapi aktif yang merupakan gunung tertinggi kedua di Indonesia. Taman Nasional Gunung Rinjani terkenal karena keindahan pemandangan alamnya, seperti danau kaldera Segara Anak, air terjun, hutan tropis, dan flora serta fauna yang khas.","Taman Nasional,Cagar Alam",Lombok,10.0,4.7,"Jl. Raya Sembalun Lawang, Sembalun Lawang, Kec. Sembalun, Kabupaten Lombok Timur, Nusa Tenggara Barat 83666",https://i.ibb.co/hJWCdPmZ/Taman-Nasional-Gunung-Rinjani-place-img.jpg,https://i.ibb.co/PGbmTJD9/Taman-Nasional-Gunung-Rinjani-gallery-photo-img1.jpg,https://i.ibb.co/WWJPhZLj/Taman-Nasional-Gunung-Rinjani-gallery-photo-img2.jpg,https://i.ibb.co/27CyTBdz/Taman-Nasional-Gunung-Rinjani-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Gunung+Rinjani,taman meliputi area luas mencakup gunung rinjani gunung berapi aktif merupakan gunung tertinggi kedua indonesia taman nasional gunung rinjani terkenal keindahan pemandangan alamnya seperti danau kaldera segara anak air terjun hutan tropis flora fauna khas taman nasional cagar alam lombok
83,Desa Wisata Sade,"Desa Wisata Sade adalah sebuah desa tradisional yang terletak di Lombok, Nusa Tenggara Barat, Indonesia. Desa ini terkenal dengan keaslian budaya Sasaknya. Pengunjung dapat mengalami kehidupan tradisional Sasak dengan mengunjungi rumah tradisional, mempelajari kerajinan tangan seperti tenun ikat, dan menyaksikan pertunjukan seni tradisional. Desa ini juga memiliki lingkungan alam yang indah dengan pemandangan persawahan yang hijau. Pengunjung dapat berinteraksi dengan penduduk lokal yang ramah dan menjelajahi kehidupan pedesaan yang otentik di Desa Wisata Sade.",Budaya,Lombok,20.0,4.6,"Desa Wisata Sade, Dusun Sade, Desa Rambitan, Kecamatan Pujut, Kabupaten Lombok Tengah, Provinsi Nusa Tenggara Barat, Kode Pos 83573, Indonesia.",https://i.ibb.co/fdCvtwPS/Desa-Wisata-Sade-place-img.jpg,https://i.ibb.co/PZT05N3k/Desa-Wisata-Sade-gallery-photo-img1.jpg,https://i.ibb.co/ZRtRBFfN/Desa-Wisata-Sade-gallery-photo-img2.jpg,https://i.ibb.co/bpNZpj6/Desa-Wisata-Sade-gallery-photo-img3.jpg,https://www.google.com/maps/search/Desa+Wisata+Sade,desa wisata sade desa tradisional terletak lombok nusa tenggara barat indonesia desa terkenal keaslian budaya sasaknya pengunjung mengalami kehidupan tradisional sasak mengunjungi rumah tradisional mempelajari kerajinan tangan seperti tenun ikat menyaksikan pertunjukan seni tradisional desa memiliki lingkungan alam indah pemandangan persawahan hijau pengunjung berinteraksi penduduk lokal ramah menjelajahi kehidupan pedesaan otentik desa wisata sade budaya lombok
84,Taman Nasional Gunung Merbabu,"Taman Nasional Gunung Merbabu adalah sebuah taman nasional yang terletak di Provinsi Jawa Tengah, Indonesia. Taman nasional ini terkenal karena keindahan gunungnya, flora dan fauna yang beragam, serta trekking yang menantang.","Budaya,Taman Nasional",Magelang,8.0,4.7,"Area Kebun/Hutan, Banyuroto, Boyolali, Magelang Regency,Jawa Tengah 56481",https://i.ibb.co/HDHmMskT/Taman-Nasional-Gunung-Merbabu-place-img.jpg,https://i.ibb.co/sG94TK1/Taman-Nasional-Gunung-Merbabu-gallery-photo-img1.jpg,https://i.ibb.co/sZkddYd/Taman-Nasional-Gunung-Merbabu-gallery-photo-img2.jpg,https://i.ibb.co/QjzXdzdW/Taman-Nasional-Gunung-Merbabu-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Nasional+Gunung+Merbabu,taman nasional gunung merbabu taman nasional terletak provinsi jawa tengah indonesia taman nasional terkenal keindahan gunungnya flora fauna beragam trekking menantang budaya taman nasional magelang
85,Desa Wisata Jodipan,"Desa Wisata Jodipan, juga dikenal sebagai Kampung Warna-Warni Jodipan, adalah destinasi wisata yang terkenal karena keindahan dan keunikan warna-warni rumah-rumahnya. Desa ini diubah menjadi sebuah kanvas besar yang dihiasi dengan mural dan cat warna-warni yang cerah, menciptakan suasana yang ceria dan menarik perhatian pengunjung.",Budaya,Malang,3.0,4.5,"Jl. Zaenal Zakse Jl. Ir. H. Juanda 6, Jodipan, Kec. Blimbing, Kota Malang, Jawa Timur",https://i.ibb.co/bj3pfCDS/Desa-Wisata-Jodipan-place-img.jpg,https://i.ibb.co/jPzF7QsN/Desa-Wisata-Jodipan-gallery-photo-img1.jpg,https://i.ibb.co/RkpKNLGN/Desa-Wisata-Jodipan-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Desa+Wisata+Jodipan,desa wisata jodipan dikenal kampung warna warni jodipan destinasi wisata terkenal keindahan keunikan warna warni rumah rumahnya desa diubah menjadi kanvas besar dihiasi mural cat warna warni cerah menciptakan suasana ceria menarik perhatian pengunjung budaya malang
86,Desa Wisata Ngadas,"Desa ini terkenal karena keindahan alamnya yang mempesona, pemandangan gunung yang spektakuler, serta budaya dan kehidupan masyarakat yang masih memegang teguh tradisi-tradisi lokal.","Cagar Alam,Desa Wisata",Malang,0.0,4.5,"Ngadas, poncokusumo, Kabupaten Malang, Jawa Timur",https://i.ibb.co/svPVCk7r/Desa-Wisata-Ngadas-place-img.jpg,https://i.ibb.co/rfMLt2Zx/Desa-Wisata-Ngadas-gallery-photo-img1.jpg,https://i.ibb.co/9mpSk0z5/Desa-Wisata-Ngadas-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Desa+Wisata+Ngadas,desa terkenal keindahan alamnya mempesona pemandangan gunung spektakuler budaya kehidupan masyarakat memegang teguh tradisi tradisi lokal cagar alam desa wisata malang
87,Taman Hutan Raya R. Soerjo,Taman Hutan Raya R. Soerjo terletak di Jawa Timur dan memiliki luas sekitar 15.000 hektar. Tempat wisata ini memiliki keanekaragaman flora dan fauna yang sangat beragam.,"Cagar Alam,Taman Hiburan",Malang,5.0,4.5,"Jl. Simpang Panji Suroso No.144, Arjosari, Kec. Blimbing, Kota Malang, Jawa Timur 65126",https://i.ibb.co/WpMF5Rhq/Taman-Hutan-Raya-R-Soerjo-place-img.jpg,https://i.ibb.co/xK2RL267/Taman-Hutan-Raya-R-Soerjo-gallery-photo-img1.jpg,https://i.ibb.co/dstxsf4B/Taman-Hutan-Raya-R-Soerjo-gallery-photo-img2.jpg,https://i.ibb.co/ZszD09t/Taman-Hutan-Raya-R-Soerjo-gallery-photo-img3.jpg,https://www.google.com/maps/search/Taman+Hutan+Raya+R.+Soerjo,taman hutan raya r soerjo terletak jawa timur memiliki luas sekitar 15 000 hektar tempat wisata memiliki keanekaragaman flora fauna beragam cagar alam taman hiburan malang
